# interpolation 
# x linterp qspline cspline
13.983 0.94477 0.947611 0.951854
13.984 0.945208 0.947885 0.951896
13.985 0.945647 0.948159 0.951936
13.986 0.946086 0.948433 0.951974
13.987 0.946525 0.948706 0.952009
13.988 0.946964 0.948979 0.952042
13.989 0.947403 0.949252 0.952072
13.99 0.947841 0.949524 0.952099
13.991 0.94828 0.949797 0.952124
13.992 0.948719 0.950068 0.952146
13.993 0.949158 0.95034 0.952166
13.994 0.949597 0.950611 0.952183
13.995 0.950036 0.950881 0.952197
13.996 0.950474 0.951152 0.952209
13.997 0.950913 0.951422 0.952218
13.998 0.951352 0.951691 0.952224
13.999 0.951791 0.951961 0.952228
14 0.95223 0.95223 0.95223
14.001 0.952194 0.952498 0.95223
14.002 0.952158 0.952766 0.952229
14.003 0.952122 0.953033 0.952229
14.004 0.952086 0.9533 0.952228
14.005 0.95205 0.953566 0.952227
14.006 0.952014 0.953832 0.952226
14.007 0.951977 0.954097 0.952224
14.008 0.951941 0.954361 0.952223
14.009 0.951905 0.954624 0.952221
14.01 0.951869 0.954887 0.952219
14.011 0.951833 0.95515 0.952217
14.012 0.951797 0.955412 0.952214
14.013 0.951761 0.955673 0.952212
14.014 0.951725 0.955933 0.952209
14.015 0.951689 0.956193 0.952206
14.016 0.951653 0.956453 0.952202
14.017 0.951617 0.956712 0.952199
14.018 0.951581 0.95697 0.952195
14.019 0.951545 0.957227 0.952191
14.02 0.951509 0.957484 0.952187
14.021 0.951473 0.957741 0.952183
14.022 0.951437 0.957996 0.952178
14.023 0.951401 0.958251 0.952173
14.024 0.951365 0.958506 0.952168
14.025 0.951329 0.95876 0.952163
14.026 0.951293 0.959013 0.952158
14.027 0.951257 0.959266 0.952152
14.028 0.951221 0.959518 0.952147
14.029 0.951185 0.959769 0.952141
14.03 0.951149 0.96002 0.952134
14.031 0.951113 0.96027 0.952128
14.032 0.951077 0.96052 0.952121
14.033 0.951041 0.960769 0.952115
14.034 0.951005 0.961017 0.952108
14.035 0.950969 0.961265 0.9521
14.036 0.950932 0.961512 0.952093
14.037 0.950896 0.961759 0.952085
14.038 0.95086 0.962005 0.952078
14.039 0.950824 0.96225 0.95207
14.04 0.950788 0.962495 0.952061
14.041 0.950752 0.962739 0.952053
14.042 0.950716 0.962983 0.952044
14.043 0.95068 0.963225 0.952036
14.044 0.950644 0.963468 0.952027
14.045 0.950608 0.963709 0.952017
14.046 0.950572 0.96395 0.952008
14.047 0.950536 0.964191 0.951998
14.048 0.9505 0.964431 0.951989
14.049 0.950464 0.96467 0.951979
14.05 0.950428 0.964909 0.951968
14.051 0.950392 0.965147 0.951958
14.052 0.950356 0.965384 0.951948
14.053 0.95032 0.965621 0.951937
14.054 0.950284 0.965857 0.951926
14.055 0.950248 0.966093 0.951915
14.056 0.950212 0.966328 0.951903
14.057 0.950176 0.966562 0.951892
14.058 0.95014 0.966796 0.95188
14.059 0.950104 0.967029 0.951868
14.06 0.950068 0.967262 0.951856
14.061 0.950032 0.967494 0.951844
14.062 0.949996 0.967725 0.951831
14.063 0.94996 0.967956 0.951819
14.064 0.949924 0.968186 0.951806
14.065 0.949887 0.968415 0.951793
14.066 0.949851 0.968644 0.95178
14.067 0.949815 0.968872 0.951766
14.068 0.949779 0.9691 0.951753
14.069 0.949743 0.969327 0.951739
14.07 0.949707 0.969554 0.951725
14.071 0.949671 0.969779 0.951711
14.072 0.949635 0.970005 0.951696
14.073 0.949599 0.970229 0.951682
14.074 0.949563 0.970453 0.951667
14.075 0.949527 0.970677 0.951652
14.076 0.949491 0.970899 0.951637
14.077 0.949455 0.971122 0.951622
14.078 0.949419 0.971343 0.951606
14.079 0.949383 0.971564 0.951591
14.08 0.949347 0.971784 0.951575
14.081 0.949311 0.972004 0.951559
14.082 0.949275 0.972223 0.951543
14.083 0.949239 0.972442 0.951526
14.084 0.949203 0.97266 0.95151
14.085 0.949167 0.972877 0.951493
14.086 0.949131 0.973094 0.951476
14.087 0.949095 0.97331 0.951459
14.088 0.949059 0.973525 0.951442
14.089 0.949023 0.97374 0.951424
14.09 0.948987 0.973954 0.951407
14.091 0.948951 0.974168 0.951389
14.092 0.948915 0.974381 0.951371
14.093 0.948879 0.974594 0.951353
14.094 0.948842 0.974805 0.951334
14.095 0.948806 0.975017 0.951316
14.096 0.94877 0.975227 0.951297
14.097 0.948734 0.975437 0.951278
14.098 0.948698 0.975647 0.951259
14.099 0.948662 0.975855 0.95124
14.1 0.948626 0.976063 0.951221
14.101 0.94859 0.976271 0.951201
14.102 0.948554 0.976478 0.951181
14.103 0.948518 0.976684 0.951162
14.104 0.948482 0.97689 0.951142
14.105 0.948446 0.977095 0.951121
14.106 0.94841 0.9773 0.951101
14.107 0.948374 0.977503 0.95108
14.108 0.948338 0.977707 0.95106
14.109 0.948302 0.977909 0.951039
14.11 0.948266 0.978111 0.951018
14.111 0.94823 0.978313 0.950996
14.112 0.948194 0.978514 0.950975
14.113 0.948158 0.978714 0.950953
14.114 0.948122 0.978914 0.950932
14.115 0.948086 0.979113 0.95091
14.116 0.94805 0.979311 0.950888
14.117 0.948014 0.979509 0.950865
14.118 0.947978 0.979706 0.950843
14.119 0.947942 0.979903 0.95082
14.12 0.947906 0.980099 0.950798
14.121 0.94787 0.980294 0.950775
14.122 0.947833 0.980489 0.950752
14.123 0.947797 0.980683 0.950728
14.124 0.947761 0.980876 0.950705
14.125 0.947725 0.981069 0.950681
14.126 0.947689 0.981261 0.950658
14.127 0.947653 0.981453 0.950634
14.128 0.947617 0.981644 0.95061
14.129 0.947581 0.981835 0.950585
14.13 0.947545 0.982025 0.950561
14.131 0.947509 0.982214 0.950537
14.132 0.947473 0.982403 0.950512
14.133 0.947437 0.982591 0.950487
14.134 0.947401 0.982778 0.950462
14.135 0.947365 0.982965 0.950437
14.136 0.947329 0.983151 0.950412
14.137 0.947293 0.983337 0.950386
14.138 0.947257 0.983522 0.95036
14.139 0.947221 0.983706 0.950335
14.14 0.947185 0.98389 0.950309
14.141 0.947149 0.984073 0.950283
14.142 0.947113 0.984255 0.950256
14.143 0.947077 0.984437 0.95023
14.144 0.947041 0.984619 0.950203
14.145 0.947005 0.984799 0.950177
14.146 0.946969 0.98498 0.95015
14.147 0.946933 0.985159 0.950123
14.148 0.946897 0.985338 0.950095
14.149 0.946861 0.985516 0.950068
14.15 0.946825 0.985694 0.950041
14.151 0.946788 0.985871 0.950013
14.152 0.946752 0.986047 0.949985
14.153 0.946716 0.986223 0.949957
14.154 0.94668 0.986398 0.949929
14.155 0.946644 0.986573 0.949901
14.156 0.946608 0.986747 0.949873
14.157 0.946572 0.98692 0.949844
14.158 0.946536 0.987093 0.949815
14.159 0.9465 0.987265 0.949786
14.16 0.946464 0.987437 0.949757
14.161 0.946428 0.987608 0.949728
14.162 0.946392 0.987778 0.949699
14.163 0.946356 0.987948 0.94967
14.164 0.94632 0.988117 0.94964
14.165 0.946284 0.988286 0.94961
14.166 0.946248 0.988454 0.94958
14.167 0.946212 0.988621 0.94955
14.168 0.946176 0.988788 0.94952
14.169 0.94614 0.988954 0.94949
14.17 0.946104 0.989119 0.94946
14.171 0.946068 0.989284 0.949429
14.172 0.946032 0.989448 0.949398
14.173 0.945996 0.989612 0.949367
14.174 0.94596 0.989775 0.949336
14.175 0.945924 0.989937 0.949305
14.176 0.945888 0.990099 0.949274
14.177 0.945852 0.99026 0.949243
14.178 0.945816 0.990421 0.949211
14.179 0.94578 0.990581 0.949179
14.18 0.945743 0.99074 0.949147
14.181 0.945707 0.990899 0.949115
14.182 0.945671 0.991057 0.949083
14.183 0.945635 0.991215 0.949051
14.184 0.945599 0.991372 0.949019
14.185 0.945563 0.991528 0.948986
14.186 0.945527 0.991684 0.948954
14.187 0.945491 0.991839 0.948921
14.188 0.945455 0.991994 0.948888
14.189 0.945419 0.992147 0.948855
14.19 0.945383 0.992301 0.948821
14.191 0.945347 0.992453 0.948788
14.192 0.945311 0.992605 0.948755
14.193 0.945275 0.992757 0.948721
14.194 0.945239 0.992908 0.948687
14.195 0.945203 0.993058 0.948653
14.196 0.945167 0.993208 0.948619
14.197 0.945131 0.993357 0.948585
14.198 0.945095 0.993505 0.948551
14.199 0.945059 0.993653 0.948517
14.2 0.945023 0.9938 0.948482
14.201 0.944987 0.993947 0.948447
14.202 0.944951 0.994093 0.948413
14.203 0.944915 0.994238 0.948378
14.204 0.944879 0.994383 0.948343
14.205 0.944843 0.994527 0.948308
14.206 0.944807 0.99467 0.948272
14.207 0.944771 0.994813 0.948237
14.208 0.944735 0.994956 0.948201
14.209 0.944698 0.995097 0.948166
14.21 0.944662 0.995238 0.94813
14.211 0.944626 0.995379 0.948094
14.212 0.94459 0.995519 0.948058
14.213 0.944554 0.995658 0.948022
14.214 0.944518 0.995797 0.947985
14.215 0.944482 0.995935 0.947949
14.216 0.944446 0.996072 0.947912
14.217 0.94441 0.996209 0.947876
14.218 0.944374 0.996345 0.947839
14.219 0.944338 0.996481 0.947802
14.22 0.944302 0.996616 0.947765
14.221 0.944266 0.99675 0.947728
14.222 0.94423 0.996884 0.94769
14.223 0.944194 0.997017 0.947653
14.224 0.944158 0.99715 0.947616
14.225 0.944122 0.997281 0.947578
14.226 0.944086 0.997413 0.94754
14.227 0.94405 0.997544 0.947502
14.228 0.944014 0.997674 0.947464
14.229 0.943978 0.997803 0.947426
14.23 0.943942 0.997932 0.947388
14.231 0.943906 0.99806 0.94735
14.232 0.94387 0.998188 0.947311
14.233 0.943834 0.998315 0.947272
14.234 0.943798 0.998441 0.947234
14.235 0.943762 0.998567 0.947195
14.236 0.943726 0.998693 0.947156
14.237 0.94369 0.998817 0.947117
14.238 0.943653 0.998941 0.947078
14.239 0.943617 0.999065 0.947039
14.24 0.943581 0.999187 0.946999
14.241 0.943545 0.99931 0.94696
14.242 0.943509 0.999431 0.94692
14.243 0.943473 0.999552 0.94688
14.244 0.943437 0.999673 0.946841
14.245 0.943401 0.999792 0.946801
14.246 0.943365 0.999911 0.946761
14.247 0.943329 1.00003 0.94672
14.248 0.943293 1.00015 0.94668
14.249 0.943257 1.00027 0.94664
14.25 0.943221 1.00038 0.946599
14.251 0.943185 1.0005 0.946559
14.252 0.943149 1.00061 0.946518
14.253 0.943113 1.00073 0.946477
14.254 0.943077 1.00084 0.946436
14.255 0.943041 1.00096 0.946395
14.256 0.943005 1.00107 0.946354
14.257 0.942969 1.00118 0.946313
14.258 0.942933 1.00129 0.946272
14.259 0.942897 1.0014 0.94623
14.26 0.942861 1.00152 0.946189
14.261 0.942825 1.00163 0.946147
14.262 0.942789 1.00173 0.946105
14.263 0.942753 1.00184 0.946063
14.264 0.942717 1.00195 0.946021
14.265 0.942681 1.00206 0.945979
14.266 0.942645 1.00217 0.945937
14.267 0.942608 1.00227 0.945895
14.268 0.942572 1.00238 0.945853
14.269 0.942536 1.00248 0.94581
14.27 0.9425 1.00259 0.945767
14.271 0.942464 1.00269 0.945725
14.272 0.942428 1.00279 0.945682
14.273 0.942392 1.0029 0.945639
14.274 0.942356 1.003 0.945596
14.275 0.94232 1.0031 0.945553
14.276 0.942284 1.0032 0.94551
14.277 0.942248 1.0033 0.945467
14.278 0.942212 1.0034 0.945423
14.279 0.942176 1.0035 0.94538
14.28 0.94214 1.0036 0.945336
14.281 0.942104 1.0037 0.945293
14.282 0.942068 1.00379 0.945249
14.283 0.942032 1.00389 0.945205
14.284 0.941996 1.00399 0.945161
14.285 0.94196 1.00408 0.945117
14.286 0.941924 1.00418 0.945073
14.287 0.941888 1.00427 0.945029
14.288 0.941852 1.00436 0.944985
14.289 0.941816 1.00446 0.94494
14.29 0.94178 1.00455 0.944896
14.291 0.941744 1.00464 0.944851
14.292 0.941708 1.00473 0.944807
14.293 0.941672 1.00482 0.944762
14.294 0.941636 1.00491 0.944717
14.295 0.9416 1.005 0.944672
14.296 0.941563 1.00509 0.944627
14.297 0.941527 1.00518 0.944582
14.298 0.941491 1.00527 0.944537
14.299 0.941455 1.00535 0.944492
14.3 0.941419 1.00544 0.944446
14.301 0.941383 1.00553 0.944401
14.302 0.941347 1.00561 0.944355
14.303 0.941311 1.00569 0.94431
14.304 0.941275 1.00578 0.944264
14.305 0.941239 1.00586 0.944218
14.306 0.941203 1.00594 0.944172
14.307 0.941167 1.00603 0.944126
14.308 0.941131 1.00611 0.94408
14.309 0.941095 1.00619 0.944034
14.31 0.941059 1.00627 0.943988
14.311 0.941023 1.00635 0.943942
14.312 0.940987 1.00643 0.943895
14.313 0.940951 1.0065 0.943849
14.314 0.940915 1.00658 0.943802
14.315 0.940879 1.00666 0.943756
14.316 0.940843 1.00674 0.943709
14.317 0.940807 1.00681 0.943662
14.318 0.940771 1.00689 0.943615
14.319 0.940735 1.00696 0.943568
14.32 0.940699 1.00704 0.943521
14.321 0.940663 1.00711 0.943474
14.322 0.940627 1.00718 0.943427
14.323 0.940591 1.00725 0.94338
14.324 0.940554 1.00733 0.943333
14.325 0.940518 1.0074 0.943285
14.326 0.940482 1.00747 0.943238
14.327 0.940446 1.00754 0.94319
14.328 0.94041 1.00761 0.943143
14.329 0.940374 1.00767 0.943095
14.33 0.940338 1.00774 0.943047
14.331 0.940302 1.00781 0.942999
14.332 0.940266 1.00788 0.942951
14.333 0.94023 1.00794 0.942903
14.334 0.940194 1.00801 0.942855
14.335 0.940158 1.00807 0.942807
14.336 0.940122 1.00814 0.942759
14.337 0.940086 1.0082 0.942711
14.338 0.94005 1.00826 0.942662
14.339 0.940014 1.00833 0.942614
14.34 0.939978 1.00839 0.942566
14.341 0.939942 1.00845 0.942517
14.342 0.939906 1.00851 0.942468
14.343 0.93987 1.00857 0.94242
14.344 0.939834 1.00863 0.942371
14.345 0.939798 1.00869 0.942322
14.346 0.939762 1.00875 0.942273
14.347 0.939726 1.0088 0.942224
14.348 0.93969 1.00886 0.942175
14.349 0.939654 1.00892 0.942126
14.35 0.939618 1.00897 0.942077
14.351 0.939582 1.00903 0.942028
14.352 0.939546 1.00908 0.941978
14.353 0.939509 1.00914 0.941929
14.354 0.939473 1.00919 0.94188
14.355 0.939437 1.00924 0.94183
14.356 0.939401 1.00929 0.941781
14.357 0.939365 1.00935 0.941731
14.358 0.939329 1.0094 0.941681
14.359 0.939293 1.00945 0.941632
14.36 0.939257 1.0095 0.941582
14.361 0.939221 1.00955 0.941532
14.362 0.939185 1.00959 0.941482
14.363 0.939149 1.00964 0.941432
14.364 0.939113 1.00969 0.941382
14.365 0.939077 1.00974 0.941332
14.366 0.939041 1.00978 0.941282
14.367 0.939005 1.00983 0.941232
14.368 0.938969 1.00987 0.941182
14.369 0.938933 1.00992 0.941131
14.37 0.938897 1.00996 0.941081
14.371 0.938861 1.01 0.94103
14.372 0.938825 1.01004 0.94098
14.373 0.938789 1.01009 0.940929
14.374 0.938753 1.01013 0.940879
14.375 0.938717 1.01017 0.940828
14.376 0.938681 1.01021 0.940777
14.377 0.938645 1.01025 0.940727
14.378 0.938609 1.01029 0.940676
14.379 0.938573 1.01032 0.940625
14.38 0.938537 1.01036 0.940574
14.381 0.938501 1.0104 0.940523
14.382 0.938464 1.01043 0.940472
14.383 0.938428 1.01047 0.940421
14.384 0.938392 1.0105 0.94037
14.385 0.938356 1.01054 0.940319
14.386 0.93832 1.01057 0.940268
14.387 0.938284 1.01061 0.940216
14.388 0.938248 1.01064 0.940165
14.389 0.938212 1.01067 0.940114
14.39 0.938176 1.0107 0.940062
14.391 0.93814 1.01073 0.940011
14.392 0.938104 1.01076 0.939959
14.393 0.938068 1.01079 0.939908
14.394 0.938032 1.01082 0.939856
14.395 0.937996 1.01085 0.939804
14.396 0.93796 1.01088 0.939753
14.397 0.937924 1.0109 0.939701
14.398 0.937888 1.01093 0.939649
14.399 0.937852 1.01096 0.939597
14.4 0.937816 1.01098 0.939546
14.401 0.93778 1.01101 0.939494
14.402 0.937744 1.01103 0.939442
14.403 0.937708 1.01105 0.93939
14.404 0.937672 1.01108 0.939338
14.405 0.937636 1.0111 0.939286
14.406 0.9376 1.01112 0.939233
14.407 0.937564 1.01114 0.939181
14.408 0.937528 1.01116 0.939129
14.409 0.937492 1.01118 0.939077
14.41 0.937456 1.0112 0.939025
14.411 0.937419 1.01122 0.938972
14.412 0.937383 1.01124 0.93892
14.413 0.937347 1.01125 0.938867
14.414 0.937311 1.01127 0.938815
14.415 0.937275 1.01129 0.938763
14.416 0.937239 1.0113 0.93871
14.417 0.937203 1.01132 0.938658
14.418 0.937167 1.01133 0.938605
14.419 0.937131 1.01135 0.938552
14.42 0.937095 1.01136 0.9385
14.421 0.937059 1.01137 0.938447
14.422 0.937023 1.01138 0.938394
14.423 0.936987 1.01139 0.938341
14.424 0.936951 1.0114 0.938289
14.425 0.936915 1.01141 0.938236
14.426 0.936879 1.01142 0.938183
14.427 0.936843 1.01143 0.93813
14.428 0.936807 1.01144 0.938077
14.429 0.936771 1.01145 0.938024
14.43 0.936735 1.01146 0.937971
14.431 0.936699 1.01146 0.937918
14.432 0.936663 1.01147 0.937865
14.433 0.936627 1.01147 0.937812
14.434 0.936591 1.01148 0.937759
14.435 0.936555 1.01148 0.937706
14.436 0.936519 1.01148 0.937653
14.437 0.936483 1.01149 0.9376
14.438 0.936447 1.01149 0.937546
14.439 0.936411 1.01149 0.937493
14.44 0.936374 1.01149 0.93744
14.441 0.936338 1.01149 0.937387
14.442 0.936302 1.01149 0.937333
14.443 0.936266 1.01149 0.93728
14.444 0.93623 1.01149 0.937227
14.445 0.936194 1.01149 0.937173
14.446 0.936158 1.01148 0.93712
14.447 0.936122 1.01148 0.937066
14.448 0.936086 1.01148 0.937013
14.449 0.93605 1.01147 0.936959
14.45 0.936014 1.01147 0.936906
14.451 0.935978 1.01146 0.936852
14.452 0.935942 1.01145 0.936799
14.453 0.935906 1.01145 0.936745
14.454 0.93587 1.01144 0.936692
14.455 0.935834 1.01143 0.936638
14.456 0.935798 1.01142 0.936585
14.457 0.935762 1.01141 0.936531
14.458 0.935726 1.0114 0.936477
14.459 0.93569 1.01139 0.936424
14.46 0.935654 1.01138 0.93637
14.461 0.935618 1.01137 0.936316
14.462 0.935582 1.01136 0.936262
14.463 0.935546 1.01134 0.936209
14.464 0.93551 1.01133 0.936155
14.465 0.935474 1.01131 0.936101
14.466 0.935438 1.0113 0.936047
14.467 0.935402 1.01128 0.935994
14.468 0.935366 1.01127 0.93594
14.469 0.935329 1.01125 0.935886
14.47 0.935293 1.01123 0.935832
14.471 0.935257 1.01122 0.935778
14.472 0.935221 1.0112 0.935724
14.473 0.935185 1.01118 0.93567
14.474 0.935149 1.01116 0.935616
14.475 0.935113 1.01114 0.935563
14.476 0.935077 1.01112 0.935509
14.477 0.935041 1.01109 0.935455
14.478 0.935005 1.01107 0.935401
14.479 0.934969 1.01105 0.935347
14.48 0.934933 1.01103 0.935293
14.481 0.934897 1.011 0.935239
14.482 0.934861 1.01098 0.935185
14.483 0.934825 1.01095 0.935131
14.484 0.934789 1.01093 0.935077
14.485 0.934753 1.0109 0.935023
14.486 0.934717 1.01087 0.934969
14.487 0.934681 1.01084 0.934915
14.488 0.934645 1.01082 0.934861
14.489 0.934609 1.01079 0.934807
14.49 0.934573 1.01076 0.934753
14.491 0.934537 1.01073 0.934699
14.492 0.934501 1.0107 0.934645
14.493 0.934465 1.01066 0.934591
14.494 0.934429 1.01063 0.934537
14.495 0.934393 1.0106 0.934483
14.496 0.934357 1.01057 0.934429
14.497 0.934321 1.01053 0.934375
14.498 0.934284 1.0105 0.93432
14.499 0.934248 1.01046 0.934266
14.5 0.934212 1.01043 0.934212
14.501 0.934176 1.01039 0.934158
14.502 0.93414 1.01035 0.934104
14.503 0.934104 1.01032 0.93405
14.504 0.934068 1.01028 0.933996
14.505 0.934032 1.01024 0.933942
14.506 0.933996 1.0102 0.933888
14.507 0.93396 1.01016 0.933834
14.508 0.933924 1.01012 0.93378
14.509 0.933888 1.01008 0.933726
14.51 0.933852 1.01004 0.933672
14.511 0.933816 1.00999 0.933618
14.512 0.93378 1.00995 0.933564
14.513 0.933744 1.00991 0.93351
14.514 0.933708 1.00986 0.933456
14.515 0.933672 1.00982 0.933402
14.516 0.933636 1.00977 0.933348
14.517 0.9336 1.00973 0.933294
14.518 0.933564 1.00968 0.93324
14.519 0.933528 1.00963 0.933186
14.52 0.933492 1.00958 0.933132
14.521 0.933456 1.00954 0.933078
14.522 0.93342 1.00949 0.933024
14.523 0.933384 1.00944 0.93297
14.524 0.933348 1.00939 0.932916
14.525 0.933312 1.00934 0.932862
14.526 0.933275 1.00928 0.932808
14.527 0.933239 1.00923 0.932754
14.528 0.933203 1.00918 0.932701
14.529 0.933167 1.00913 0.932647
14.53 0.933131 1.00907 0.932593
14.531 0.933095 1.00902 0.932539
14.532 0.933059 1.00896 0.932485
14.533 0.933023 1.00891 0.932431
14.534 0.932987 1.00885 0.932377
14.535 0.932951 1.00879 0.932324
14.536 0.932915 1.00873 0.93227
14.537 0.932879 1.00868 0.932216
14.538 0.932843 1.00862 0.932162
14.539 0.932807 1.00856 0.932109
14.54 0.932771 1.0085 0.932055
14.541 0.932735 1.00844 0.932001
14.542 0.932699 1.00838 0.931948
14.543 0.932663 1.00831 0.931894
14.544 0.932627 1.00825 0.93184
14.545 0.932591 1.00819 0.931787
14.546 0.932555 1.00812 0.931733
14.547 0.932519 1.00806 0.931679
14.548 0.932483 1.00799 0.931626
14.549 0.932447 1.00793 0.931572
14.55 0.932411 1.00786 0.931519
14.551 0.932375 1.0078 0.931465
14.552 0.932339 1.00773 0.931412
14.553 0.932303 1.00766 0.931358
14.554 0.932267 1.00759 0.931305
14.555 0.93223 1.00752 0.931252
14.556 0.932194 1.00745 0.931198
14.557 0.932158 1.00738 0.931145
14.558 0.932122 1.00731 0.931091
14.559 0.932086 1.00724 0.931038
14.56 0.93205 1.00717 0.930985
14.561 0.932014 1.00709 0.930932
14.562 0.931978 1.00702 0.930878
14.563 0.931942 1.00695 0.930825
14.564 0.931906 1.00687 0.930772
14.565 0.93187 1.0068 0.930719
14.566 0.931834 1.00672 0.930666
14.567 0.931798 1.00664 0.930613
14.568 0.931762 1.00657 0.93056
14.569 0.931726 1.00649 0.930506
14.57 0.93169 1.00641 0.930453
14.571 0.931654 1.00633 0.930401
14.572 0.931618 1.00625 0.930348
14.573 0.931582 1.00617 0.930295
14.574 0.931546 1.00609 0.930242
14.575 0.93151 1.00601 0.930189
14.576 0.931474 1.00593 0.930136
14.577 0.931438 1.00584 0.930083
14.578 0.931402 1.00576 0.930031
14.579 0.931366 1.00568 0.929978
14.58 0.93133 1.00559 0.929925
14.581 0.931294 1.00551 0.929872
14.582 0.931258 1.00542 0.92982
14.583 0.931222 1.00534 0.929767
14.584 0.931185 1.00525 0.929715
14.585 0.931149 1.00516 0.929662
14.586 0.931113 1.00507 0.92961
14.587 0.931077 1.00498 0.929557
14.588 0.931041 1.00489 0.929505
14.589 0.931005 1.0048 0.929453
14.59 0.930969 1.00471 0.9294
14.591 0.930933 1.00462 0.929348
14.592 0.930897 1.00453 0.929296
14.593 0.930861 1.00444 0.929244
14.594 0.930825 1.00435 0.929191
14.595 0.930789 1.00425 0.929139
14.596 0.930753 1.00416 0.929087
14.597 0.930717 1.00406 0.929035
14.598 0.930681 1.00397 0.928983
14.599 0.930645 1.00387 0.928931
